Image,Predicted_Label,Confidence(%)
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-1\300\s6_91.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-1\300\s6_92.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-1\300\s6_93.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-1\300\s6_94.tif,EpsonV370-2,99.99998474121094
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-1\300\s6_95.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-1\300\s6_96.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-1\300\s6_97.tif,EpsonV370-2,99.12345123291016
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-1\300\s6_98.tif,EpsonV370-2,99.94212341308594
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-1\300\s6_99.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_1.tif,EpsonV370-2,99.9902572631836
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_10.tif,EpsonV370-2,99.93074798583984
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_100.tif,EpsonV370-2,99.9999771118164
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_101.tif,EpsonV370-2,99.99141693115234
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_102.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_103.tif,EpsonV370-2,99.99658966064453
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_104.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_105.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_106.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_107.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_108.tif,EpsonV370-2,99.99993896484375
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_11.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_12.tif,EpsonV370-2,99.99998474121094
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_13.tif,EpsonV370-2,99.99964141845703
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_14.tif,EpsonV370-2,99.98867797851562
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_15.tif,EpsonV370-2,99.99996185302734
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_16.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_17.tif,EpsonV370-2,99.99995422363281
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_18.tif,EpsonV370-2,99.9996566772461
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_19.tif,EpsonV370-2,99.99533081054688
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_2.tif,EpsonV370-2,99.78081512451172
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_20.tif,EpsonV370-2,99.99906921386719
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_21.tif,EpsonV370-2,99.99996185302734
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_22.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_23.tif,EpsonV370-2,99.99972534179688
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_24.tif,EpsonV370-2,99.99993133544922
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_25.tif,EpsonV370-2,99.9996337890625
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_26.tif,EpsonV370-2,99.99998474121094
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_27.tif,EpsonV370-2,99.99957275390625
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_28.tif,EpsonV370-2,99.9986801147461
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_29.tif,EpsonV370-2,99.99930572509766
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_3.tif,EpsonV370-2,99.99998474121094
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_30.tif,EpsonV370-2,99.99991607666016
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_31.tif,EpsonV370-2,99.99840545654297
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_32.tif,EpsonV370-2,99.99998474121094
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_33.tif,EpsonV370-2,99.99050903320312
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_34.tif,EpsonV370-2,99.93505859375
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_35.tif,EpsonV370-2,99.99982452392578
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_36.tif,EpsonV370-2,99.34806823730469
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_37.tif,EpsonV370-2,99.99998474121094
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_38.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_39.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_4.tif,EpsonV370-2,99.99998474121094
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_40.tif,EpsonV370-2,99.99987030029297
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_41.tif,EpsonV370-2,99.98700714111328
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_42.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_43.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_44.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_45.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_46.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_47.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_48.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_49.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_5.tif,EpsonV370-2,99.69361877441406
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_50.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_51.tif,EpsonV370-2,99.99989318847656
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_52.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_53.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_54.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_55.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_56.tif,EpsonV370-2,99.99989318847656
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_57.tif,EpsonV370-2,99.9999771118164
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_58.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_59.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_6.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_60.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_61.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_62.tif,EpsonV370-2,99.99998474121094
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_63.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_64.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_65.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_66.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_67.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_68.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_69.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_7.tif,EpsonV370-2,99.99832916259766
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_70.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_71.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_72.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_73.tif,EpsonV370-2,99.9999771118164
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_74.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_75.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_76(1).tif,EpsonV370-2,99.9996337890625
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_76.tif,EpsonV370-2,99.9996337890625
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_77.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_78.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_79.tif,EpsonV370-2,99.9996337890625
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_8.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_80.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_81.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_82.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_83.tif,EpsonV370-2,99.99989318847656
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_84.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_85.tif,EpsonV370-2,99.99995422363281
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_86.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_87.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_88.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_89.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_9.tif,EpsonV370-2,99.91838073730469
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_90.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_91.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_92.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_93.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_94.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_95.tif,EpsonV370-2,99.99995422363281
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_96.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_97.tif,EpsonV370-2,99.99372100830078
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_98.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\150\s7_99.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_1.tif,EpsonV370-2,99.98434448242188
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_10.tif,EpsonV370-2,99.95474243164062
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_100.tif,EpsonV370-2,99.99993896484375
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_101.tif,EpsonV370-2,99.86465454101562
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_102.tif,EpsonV370-2,99.99996185302734
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_103.tif,EpsonV370-2,99.99730682373047
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_104.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_105.tif,EpsonV370-2,99.99998474121094
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_106.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_107.tif,EpsonV370-2,99.99982452392578
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_108.tif,EpsonV370-2,99.99817657470703
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_11.tif,EpsonV370-2,99.99703979492188
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_12.tif,EpsonV370-2,99.99800109863281
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_13.tif,EpsonV370-2,99.98976135253906
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_14.tif,EpsonV370-2,99.95543670654297
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_15.tif,EpsonV370-2,99.9999771118164
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_16.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_17.tif,EpsonV370-2,99.9985580444336
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_18.tif,EpsonV370-2,99.99478912353516
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_19.tif,EpsonV370-2,99.99468231201172
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_2.tif,EpsonV370-2,99.99998474121094
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_20.tif,EpsonV370-2,99.99122619628906
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_21.tif,EpsonV370-2,99.9974594116211
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_22.tif,EpsonV370-2,99.9999771118164
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_23.tif,EpsonV370-2,99.99862670898438
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_24.tif,EpsonV370-2,99.99983215332031
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_25.tif,EpsonV370-2,99.99349975585938
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_26.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_27.tif,EpsonV370-2,99.99874877929688
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_28.tif,EpsonV370-2,99.96208190917969
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_29.tif,EpsonV370-2,99.98997497558594
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_3.tif,EpsonV370-2,99.9991683959961
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_30.tif,EpsonV370-2,99.99996185302734
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_31.tif,EpsonV370-2,99.93513488769531
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_32.tif,EpsonV370-2,99.99977111816406
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_33.tif,EpsonV370-2,99.98552703857422
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_34.tif,EpsonV370-2,90.1819076538086
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_35.tif,EpsonV370-2,99.99292755126953
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_36.tif,HP,64.40292358398438
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_37.tif,EpsonV370-2,99.99996185302734
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_38.tif,EpsonV370-2,99.99998474121094
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_39.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_4.tif,EpsonV370-2,99.97504425048828
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_40.tif,EpsonV370-2,99.99974822998047
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_41.tif,EpsonV370-2,99.97968292236328
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_42.tif,EpsonV370-2,99.99957275390625
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_43.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_44.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_45.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_46.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_47.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_48.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_49.tif,EpsonV370-2,99.99974822998047
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_5.tif,EpsonV370-2,96.14864349365234
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_50.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_51.tif,EpsonV370-2,99.9998779296875
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_52.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_53.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_54.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_55.tif,EpsonV370-2,99.99996185302734
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_56.tif,EpsonV370-2,99.99983215332031
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_57.tif,EpsonV370-2,99.99922180175781
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_58.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_59.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_6.tif,EpsonV370-2,99.99998474121094
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_60.tif,EpsonV370-2,99.99998474121094
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_61.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_62.tif,EpsonV370-2,99.98137664794922
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_63.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_64.tif,EpsonV370-2,99.99998474121094
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_65.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_66.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_67.tif,EpsonV370-2,99.99998474121094
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_68.tif,EpsonV370-2,99.99996185302734
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_69.tif,EpsonV370-2,99.99995422363281
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_7.tif,EpsonV370-2,99.8323745727539
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_70.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_71.tif,EpsonV370-2,99.99927520751953
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_72.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_73.tif,EpsonV370-2,99.99959564208984
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_74.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_75.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_76.tif,EpsonV370-2,99.99678039550781
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_77.tif,EpsonV370-2,99.99998474121094
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_78.tif,EpsonV370-2,99.9999771118164
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_79.tif,EpsonV370-2,99.99925231933594
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_8.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_80.tif,EpsonV370-2,99.99998474121094
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_81.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_82.tif,EpsonV370-2,100.0
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_83.tif,EpsonV370-2,99.99356079101562
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_84.tif,EpsonV370-2,99.99996185302734
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV370-2\300\s7_85.tif,EpsonV370-2,99.99589538574219
